,lat,lon,country,rating,wait,distance_from_spot,text,country_group,new
2025,52.50264493282173,13.278070452838598,DE,4.0,63.6,,"I hadded a bad vote, but I was wrong, it was not this place, it's the gas station close by, so don't count on my judgment. I don't know how to delete the vote

―Phidias81 (Hitchwiki), May 2011

I would say this is a good place. Took me around 30 minutes for a car to stop but what's funny is three cars stop at the same time to offer me a ride. I wanted to go to Leipzig so took the offer that drove me there.

―Chocolate.peanuts (Hitchwiki), August 2012

We stood just behind the rails there and it was perfect! Actually the first car stopped already!

―Anonymous, February 2013

Used it two times (first time ride to Nürnberg, then Heilbronn) now, it's a good place.

―Redjo27 (Hitchwiki), October 2013

Also very good for Hannover!

―Fverhart (Hitchwiki), January 2014

got a ride after 30 minutes to a petrol station on the A9 in the direction to Leipzig


―Anonymous, February 2014

cars cannot park easely and they go fast here. plus most of them go straight and not to Leipzig on the right: Waited 45min then chnage spot!

―Tishead78 (Hitchwiki), March 2015

We walked drom S-bahnhof to this place. Within 2 minutes we had a ride to Magdeburg.

―Anonymous

I thought it was a bad place, but within five minutes I got Mercedes SLK to Leipzig. You can also get here a car to another southern cities.

―Anonymous, April 2011

Very good spot! Never waited more than 15 minutes. I hitchhiked from here to Dortmund several times and most times I got a direct lift to my destination. :-)

―Anonymous, May 2015",DE,5.0
2023,52.50068286110718,13.734721183777785,DE,4.0,,,,DE,5.0
2021,52.49999657764438,13.30007399792615,DE,4.0,,,,DE,5.0
2018,52.49074778334891,13.459075927730442,DE,4.0,30.0,,"we got there a car to the airport Schoenefeld in 2 minutes

―Anonymous, July 2014

i got there a car to Praha. Good Place

―Anonymous, July 2014",DE,5.0
2013,52.47545866477208,13.362173080444393,DE,4.0,,,,DE,5.0
2012,52.4740795280054,13.7568944692612,DE,4.0,,,"Good spot, hitchhiking possible in both directions. Most traffic goes southwards! Easy to stop for cars along the hard shoulder.

―Anonymous",DE,5.0
2011,52.47261587109866,12.954412937159033,DE,4.0,15.0,,"We got a car at the traffic light very quickly

―Anonymous, July 2014",DE,5.0
2055,52.559826650000005,13.427150200000002,DE,4.0,,,,DE,5.0
2058,52.56113741861908,13.324526439459417,DE,4.0,35.5,,"We were standing around 20m in front of the Petrol station and got a ride after 15mins straight to Hamburg. (2 persons (m/f), Thursday afternoon)

―Elokuu (Hitchwiki), November 2014

We  had a sign saying ""A24 -> HH"" and just waited for 10 min. 2 persons(m/f) friday noon

―Lu (Hitchwiki), August 2015

were extremely lucky to get a straightride to Rostock. Driver came to us straight. sign E 26 probably.. m/f morning

―RomanSmoll (Hitchwiki), August 2015

very good spot. However a lot of cars just turning to the gas station, there is a lot of place to stop. And mostly everyone who turns to the highway is going on the right line(there are 3 lines)


―Danielp (Hitchwiki), September 2015

Easy to reach by metro. People refuel there before entering the motorway to Hamburg. Possible to get a direct lift to Hamburg.

―StefanXsupertramp (Hitchwiki), April 2012

Got a lift to a petrol station on A24 after 30min by standing on the side of the road with a sign ""A24"". Lots of space to pull over and good visibility. Might be better to ask drivers at the petrol station, though.

―RobertoCarlos (Hitchwiki), September 2012

Wasted some time here because I was using Rostock sign. Most cars go to HH so if you're going to Rostock it's best to thumb or use A24 sign and ask the driver to drop you off at a further gas station (they're already marked).

―Suman Mircea (Hitchwiki), May 2013

Very good place to leave Berlin towards Hamburg! Thank you for taking us dear audi driver with the great stories about hitchhiking around the world


―Fahrtwindlukas (Hitchwiki), August 2013

good spot, but not a lot of people are using it. Maybe because it was sunday and voting day, but finally after 50 minutes we caught a guy to Rostock with board ""Hamburg""

―Paczix (Hitchwiki), October 2013

I met two other hitchers here and we asked around for an hour before a driver took all three of us-- two to Hamburg and me all the way to Kiel. 

―Anonymous, February 2015

Not that much far going traffic on a Saturday morning. We saw almost no HH cars passing by, mostly local number plates. We got a ride to the service station Stolper Heide in the end. 

―N0id (Hitchwiki), May 2015

Tried this place several time. Best is to talk to the people at the gasoline station. You will not wait for more than 30min to catch a ride on the A24 in direction to Hamburg :)

―Tillmann (Hitchwiki), June 2015

After 30 minutes of waiting for a ride to Hamburg we started to ask people on petrol station. Eventually got a ride to Hamburg!

―Arbuuzs (Hitchwiki), June 2015

I have cached a ride all the way to Denmark twice, holding a DK sign. Go a little further down the road from the petrol station to the light right before the highway. I found that it helped. I went between 9 and 10 in the morning on weekends. Got a ride after 30 min.

―SimoneM (Hitchwiki), August 2015

Not much traffic at 7 in the morning. I asked for a ride to Stolpen Heide gas station and found one in 5 minutes. 

―Pletter (Hitchwiki), August 2015

to Hamburg

―Anonymous, February 2012

To Hamburg. Last gas station before the motorway to Hamburg.

―Anonymous, April 2012",DE,5.0
2105,52.81292277295295,8.213002324104515,DE,4.0,,,"good spot to go towards bremen and hamburg, i got a ride in 1 min to a gasstation on the highway from there i got to hamburg in 2 min.

―Anonymous, April 2013",DE,5.0
2084,52.64165483219971,13.243488243787718,DE,4.0,68.0,,"Epic, although traffic never immense in itself. Aim for rides around 12-15:00

―Liftegreven (Hitchwiki), November 2011

Most of the cars here are going towards Berlin. There's also great deal of locals. We wanted to get out of the city towards Rostock, and after 2,5h guy driving to Hamburg took us about 90km away.

―Wolak (Hitchwiki), June 2012

Many cars with Hamburg plates and others heading there. Within 15 minutes I could have hitched a ride there. Unfortunately a lot fewer were heading for Rostock but after about 1 hour and 10 minutes I managed to fetch a ride there.

―Exchange (Hitchwiki), March 2013

First car I asked at the petrol station took me to Hamburg.

―Anonymous, March 2013

first car I asked too !!!
best spot ever


―Hakimouse (Hitchwiki), October 2013

It's a bit tricky and takes some time to get there if your starting point is Berlin. But it's the best spot ever, the thrid car I asked took me to Rostock.

―Fetergent (Hitchwiki), June 2014

Good place. Please don't make the same mistake that I did reaching this place from S-Bahn station. When you go along the highway stay on the side of the fence that is closer to highway. Don't count that later there will be another whole.

―Witowitold (Hitchwiki), June 2014

5 min waiting and got a lift to Hamburg from a Norwegian car. Cool, but same mistake with the green fence, had to jump over it and wounded palms deeply. 
Girl, solo.

―Onioncat (Hitchwiki), July 2014

I just checked it last week and the fence is ,,trodden,, now, so everybody can easily walk through over it... But be careful in the woods alone!:]

―AdrianB (Hitchwiki), August 2014

Nice Spot a little walk do not have to mutch stuff on your side. 10 min waiting and a nice car direktly in the City of Hamburg

―Housetier84 (Hitchwiki), August 2014

Good spot to hitchhike to Hamburg but hard to reach this spot.

―Anonymous, August 2015

Most of the cars going to Hamburg. I planned to go through Rostock on my way to Denmark, but this guy who looked really helpful offered me a ride to Kiel, so I changed my mind. On the way I have seen some other gas stations before the roads going to Kiel and Rostock split. So maybe you can accept a ride to Hamburg or Kiel at this gas station here, and you just ask for the driver to drop you off at one of the next gas stations where you still might find people going to Rostock, if that's what you want.

―LeoCarona (Hitchwiki), June 2016

Fifth person I asked took me to the centre of Hamburg.

―Anonymous, June 2019

my personally best hitch hicking point of the world to Hamburg.
you can ask the people their for a lift to hamburg at the petrol station.

―Anonymous",DE,5.0
2104,52.81087817991371,13.22402795608249,DE,4.0,25.0,,"It is an excellent spot. You can stand there easily next to the road and cars can stop at several small entrances to pick you up. So, you can always switch between several spots in a distance of 200m behind the gas station. I was picked up after 25 minuts and got a lift to Berlin Alexanderplatz. So, not too much, but enough cars going ahead to Berlin, the rest is just local traffic or sourrounds the capital via A10. If you are not successful, just ask the people refueling their cars at the gas station. But I think, that you mostly get your lift after at least 20 minuts, since the people in that area are not really used to seeing hitchhikers on that way. 

―Anonymous, May 2013",DE,5.0
2103,52.793962528645,13.233489227046,DE,4.0,,,,DE,5.0
2102,52.75295262222127,12.854051879147747,DE,4.0,26.0,,"good spot northbound

―Johnjomowfen (Hitchwiki), October 2012

I`ve got the feeling that this place is better than the following gasoline stations on the A24 in direction to Hamburg. I waited not longer than 10min to get someone nearly to Hamburg.

―Tillmann (Hitchwiki), June 2015

Many people going to Rostock, not so many to Hamburg. Saturday afternoon.

―Anonymous, May 2016

Two or three drivers stopped for us here offering rides to Berlin while our destination was Poland. It took around 1 hour and we were approached by a driver who offered a ride straight to Słubice, the border.

―Ewelinalucy (Hitchwiki), May 2016

All cars are going to Berlin, if you have luck like me you can get lifts further. (I got it to Leipzig)

―Kovacspetyesz (Hitchwiki), November 2016

Many Cars. most of them going to Berlin, Some going to wards Frankfurt(Oder), Dreseden or South towards Leipzig. Took me about 30 min to find someone going to Leipzig but it might take some more patience.

―Anonymous, May 2019

ein guter Platz fr Leute die nach Hamburg oder Rostock wollen

―Anonymous, January 2011

Most traffic heading to Berlin, but with some patience a ride going in a different direction can be found.

―Anonymous, May 2016",DE,5.0
2101,52.73715912232822,8.818543195725411,DE,4.0,,,,DE,5.0
2091,52.68187569843681,7.517603968340487,DE,4.0,30.0,,"Waited a while to get a ride to the A1. Locals really keen to take you only short distances though.

―Benworm (Hitchwiki), September 2013

Big truckstop on the B213 direction A1/Bremen. There's a shoulder just behind the petrol station for cars turning off to the hotel, but perfect also to stop a car :) Should be possible to find somebody going onto the A1.

―Anonymous, June 2013",DE,5.0
2090,52.67748096154976,13.390354617515301,DE,4.0,,,"disadvantage is that u also catch the cars going inside the city with A114

―Myryy (Hitchwiki), July 2015

might be good, because of being already on the motorway, I guess any parking by the berliner ring is busy. haven't be there though

―Anonymous, July 2015",DE,5.0
2088,52.6576599785373,8.161348342895522,DE,4.0,,,,DE,5.0
